file_name,target
de3817fc-08fc-4fb8-8d0d-a0c1e3de1849.wav,off
6237bbf8-50b9-4723-a009-c73dd594b8ed.wav,seven
4f69089c-eb9b-4d59-a1fc-a73e27530a57.wav,seven
4a9d12bc-419f-4ef7-a33f-f025801150ef.wav,off
7fe186de-7e87-4176-93a2-ae43842a476a.wav,one
18e84850-080b-4fd2-9f03-68e7289581fa.wav,four
04c5e17c-7d9d-4265-a29c-e77736c0d86c.wav,right
5ce487d2-367d-40f7-b1ab-edc70157072e.wav,wow
8bea67c2-d8d9-424b-be73-d8f37f601e57.wav,eight
a4c1f0af-9921-4e5d-9f81-e0b5538e6e23.wav,one
b4ca084f-3894-4dfb-8cf6-ebc73188c9bb.wav,stop
f2b721b7-4f4e-4532-8bc7-2733f9ed0e09.wav,on
4abe60a6-002f-4670-85b5-47227be23670.wav,three
2908a5b4-9b7b-434d-aef2-ef701d5d7838.wav,dog
5f60912a-b151-443b-a0d6-b6d82e9ea031.wav,three
02705736-c23a-4531-b99e-706a8264d596.wav,yes
9a6ecb5d-ec13-444a-aa5c-a53f509b09cb.wav,four
2d3734b9-78a4-482e-b250-1dfee5317d64.wav,wow
59ff50dc-3929-4280-b853-312bec25a99c.wav,four
ec19d582-1ab2-40a0-a27f-6e5cf1e291e9.wav,eight
79c40cc9-4848-4e89-b8c2-b4bccc464fb7.wav,zero
ea16b15c-812b-4ca5-a832-b93916ebb29b.wav,seven
a694e350-c58c-456a-985d-d8cae70206a5.wav,follow
a6be37a6-eeb4-4878-8229-bbf930853a28.wav,nine
69874269-c544-4f46-b89f-7a407c73f8b8.wav,left
1e0b50b5-f483-4e3e-9b54-2cffe9a8c2c7.wav,follow
8f0be06f-bc73-47f3-be51-d1128737c1fd.wav,nine
6fb84369-ff0a-4392-a171-d68aa5546075.wav,seven
371a0de0-dac8-445e-b1ab-c81224a7b74b.wav,seven
2034de09-c7c6-4022-adbd-4630334343ac.wav,happy
3b618a17-93fa-4cf3-9c91-17cbbe92d893.wav,three
4a76f77b-afc9-4cfa-80e5-181decbecf47.wav,go
0ba909b8-61ad-4434-a7ab-489d99dbb385.wav,five
17c75fa9-dd66-400e-80c4-cf00c9249837.wav,six
3940a4d1-3006-495f-b8ba-7e1843ba57d8.wav,six
f96066a2-a6c5-4661-a5a4-ce1a04d0044a.wav,on
89097178-0368-4099-85ac-f05963ea94b2.wav,one
3a585c02-6ec0-4595-8806-c7d071636165.wav,three
70d3cd13-fe3a-439b-a5d4-92ccc3c55773.wav,house
5437321c-570e-42e3-aa3a-7c52e1f59417.wav,no
4851defd-c197-411c-be5c-5b4aa9d27b19.wav,four
b4286112-23b3-4879-b8c4-66557437b04a.wav,nine
375e3a98-ca1f-47fd-b661-79317db4cce5.wav,wow
7953908b-1503-46a1-a912-5a058fe2867a.wav,no
6fef27c8-4004-4ec0-9a26-e95f989ed3c6.wav,one
d6e6e2ad-e587-4ba8-886d-d5a71351228e.wav,two
6f57c894-6b4b-4ec2-84c8-1ed13c2d1898.wav,seven
d3a28294-18ac-4d6e-8d1a-07719cbf44eb.wav,nine
ee88a430-4512-4ad6-906b-57609ce4e4fe.wav,on
cb654f81-799d-4ee2-a02a-6b12a204621e.wav,six
0bc4d80b-a7eb-4603-995a-248f498268a6.wav,zero
1b253e20-4150-40bd-bc9f-2f72f03652ed.wav,bed
ea5bee33-570f-4647-9e1c-fd94715e95ca.wav,eight
4223162f-9a97-4d2a-b07c-c3883b9cc0ba.wav,bird
5966d74a-c059-4a6f-9cf4-177c8a566478.wav,stop
538cc9d2-ddf6-443d-a44a-09caee524e28.wav,follow
b7e7d2b3-a11d-486f-a81f-439aa749ae81.wav,seven
c7c2fa4d-c4de-47b9-9131-97688e4faadb.wav,down
4aba93ed-ce10-4838-b638-9ac77781834d.wav,bird
66003fcc-0396-4863-9758-2266235bbf32.wav,one
4179dbc2-b3c4-4630-9f01-6e4530753f5f.wav,wow
f6a8175c-e81d-4fc0-ae0c-5d3a6a3298d0.wav,marvin
80146d4a-bcc0-4047-b99c-0f1187a7da5b.wav,yes
8f47fa1b-02ed-442b-b02a-4bd1b2685b2a.wav,six
91810e7a-96c8-4e80-983d-375bda5033b9.wav,up
5587ceab-9607-4887-a26b-7ce28157ebb0.wav,left
bf2d3c78-175f-42ca-8a72-e0bb0ddca339.wav,five
037a1c6a-c505-4c56-94b7-9a6811404218.wav,sheila
bb2ea2da-885a-4619-ab43-3ab24a7c3c61.wav,sheila
29cdfba9-f93f-4b4a-be8e-012759104a12.wav,eight
8641f28e-ac37-4a39-9d64-b4db3faf743f.wav,right
e9c07de2-cfa7-4039-9e7f-3b2252bb92fe.wav,sheila
0610cd4f-bea6-452e-bc93-9f24be6d9966.wav,seven
96106b0c-420a-4331-a415-8e8c2615e9ac.wav,eight
e9960faf-6849-451e-9ef5-738f5aa40aa0.wav,stop
f8db65cc-4929-4434-b827-9016e79d0d36.wav,eight
63021396-4a05-4d38-88dc-461fac3af991.wav,four
2ac8cb56-1865-4e62-89a3-7da75f310efe.wav,five
1508c2f4-fb57-4df1-b0b6-b3afa6a31713.wav,go
e9edcec8-ded2-4bb0-b704-53a66e6eec5f.wav,down
9edf0c28-e38f-4826-baa2-c1f5ba06d23c.wav,six
da4e0b92-31d2-46f8-9127-6d4650621d25.wav,bird
4ce44085-65f7-4c62-813f-9c3925836220.wav,three
daa0ced1-7278-48e0-b4d2-2bb4f0a19ecc.wav,yes
7e3b7321-4dbf-4e29-94dc-3827f2b6a7b4.wav,sheila
0357f375-ab7a-4ec7-82ff-1500167f77d0.wav,three
f390b37f-bfa6-4143-a8ce-4b0cffa61838.wav,visual
419490a5-b26b-461d-87c2-35ee8cfbf79a.wav,forward
fac4fcce-018f-4a43-8d2d-36956fed45c0.wav,on
3c8c054b-e5b8-4bb3-b4c2-9cae986e7d86.wav,two
e15b4a2c-b415-4288-bd1e-779d38754954.wav,sheila
a4d78f99-245b-41f4-8b2c-ea97bcf98b11.wav,seven
5b027fed-bcbf-43fa-92cb-0072b82b777d.wav,seven
79f115f7-64b9-4ceb-8e9c-c8df8120589e.wav,two
ad7d177a-9183-4c50-968b-dc7125fce9ae.wav,stop
d9bc8948-7fa9-4b4a-b5ea-76bba1aea50b.wav,five
83825e49-ad17-4f6d-8dad-ec88e642a444.wav,bird
9cc4710b-67c7-4f7f-a783-ce2e8152767b.wav,zero
d9e4707b-b793-44aa-bc40-df2b857dc833.wav,bed
b3dc462a-32c4-4b18-b58e-fd2fddb564cd.wav,wow
b899a78d-8502-4a24-9f25-5a0a25e8ce8b.wav,no
24c3d59a-824c-4e1f-9070-336661881c01.wav,house
57703d23-f857-4e07-9bb9-afaaf083d8ca.wav,left
735d5d71-8c0c-46e2-9578-b7b97c562de9.wav,five
c8beeb7e-f360-4924-8cb2-f57d8b21eb19.wav,nine
aada3020-b871-42e6-81cd-18ea23844e4a.wav,follow
6700b715-d712-4839-8798-9f853e12ae38.wav,nine
82885ef0-e6c5-4b94-b318-874c5d044c20.wav,up
95723786-6cec-41f7-80de-6a83350fcddb.wav,yes
af852e4d-b78e-4130-993b-ab66581f3a86.wav,tree
71f86761-3d40-4d38-a605-6a478002123c.wav,visual
a25e8954-d356-4d40-8231-ddbca2748d95.wav,marvin
8bc38963-98c9-4251-a4a6-9a5b7962eb57.wav,four
2007846f-d1fc-41ec-a1e3-151132fd7263.wav,left
f44577c6-d98b-4f22-abbd-6c11e66070eb.wav,down
d16921db-da49-4e5f-8e74-f3f8ec162ed8.wav,off
aadef937-2ae6-463b-b89d-ebc5ee2e8fa8.wav,four
bf7777bb-545c-4276-b328-e0fee27811cb.wav,follow
fab25733-2aa4-4676-9eb8-8e7377990a60.wav,learn
ec3d011a-3882-4bc8-90fb-8cb38673c260.wav,one
d4f0e715-253c-45df-9192-cdbe2baf168d.wav,no
64704719-2cec-4f7b-80ad-f2bee151c822.wav,seven
e568dcbb-e29f-4bc6-9c67-fb9127c1d933.wav,right
b65ad10b-544e-4fa7-8d4f-feddbf244acc.wav,dog
ec68da27-71fd-4304-b0a1-777fac7da105.wav,zero
83bffeba-99b3-4333-b5aa-f29b96667d10.wav,one
7cc69748-4e7d-4b35-97a5-ae13b3d94814.wav,left
e1eccda7-b014-4364-bc20-82c59aa8422e.wav,three
435a9fe9-977b-46fa-90cf-2b9ca24ec411.wav,seven
d6c4d3c8-0ab9-493c-b4bb-7aaf46e1515b.wav,happy
90842513-7ac2-49ca-9e64-95e683b8722d.wav,tree
7b5c74b2-e156-4767-aca0-704ab882321e.wav,nine
0e9147f0-317b-47ce-95e9-c5bb279a9d8c.wav,right
4eab3bb6-7b2e-4378-a74e-4936c5064600.wav,eight
b91ae43e-785b-4e8f-8428-68c2321c1e69.wav,right
cabcadd6-2966-40c4-935e-d9be4f0fd500.wav,happy
f72193c8-6672-4379-abc2-65eab615e4a9.wav,seven
7a3c65d1-f306-401b-9f30-9043b7fe5333.wav,yes
6c48b9c4-0fde-4d5e-b5f3-bb50a5fb451d.wav,down
328ee085-29e7-4588-8fa6-aae5f4d8bc46.wav,forward
ad6a8ed5-8c7c-483e-9cc2-4b24716293b8.wav,forward
a2dde18c-bc3d-41cd-936b-ef199825e6a1.wav,three
8b8385dc-c692-49e6-bcc1-ecafebdff954.wav,zero
46b2c27e-f9e9-49af-94b6-b0603cc4d0eb.wav,stop
c01f4a60-ec26-4ae0-a445-825d087a1b66.wav,seven
3d388d18-bb3b-4603-a0f6-523a9c18ae2e.wav,wow
87d041f5-e12f-49df-b6ee-5737382a8592.wav,eight
57ef5871-e806-4520-a80f-c167cbff3bef.wav,house
de0bccf1-a67a-48dc-a939-af3dec79f447.wav,on
dc085aa8-c0d7-4541-ad51-83979de555f0.wav,seven
09c8494b-6e91-4cc4-bc08-29359d430b3e.wav,cat
09f4fd62-7d9e-401a-8fd7-396dfb57324d.wav,eight
a49c3c54-c7b9-4f46-87d2-f9612e949e0c.wav,off
a1687542-789c-4186-a332-fa405890257a.wav,zero
5bf05910-524d-46b0-ae9a-5d5cc103c2c8.wav,up
01a2e6af-6452-47b8-8415-4f12ef1f7cdf.wav,sheila
39635c4b-f671-44cf-a20e-41b2a91a75f7.wav,no
3544adb1-99ca-4b59-9e06-f0770c7d6174.wav,yes
d90697ab-14ee-4c81-b8d3-cf71af3fe2c2.wav,three
eeef3dd9-52a6-4d4d-81d5-276c59d3b6f8.wav,right
25350c36-8e97-4daa-8650-ee7f6f192183.wav,on
d6534d20-c469-4c44-8b40-56ad84c604c5.wav,yes
19c74dcc-7277-4346-8c4f-291dbef1dffb.wav,five
689fa21f-96d6-4510-9ca9-64d026a6130e.wav,stop
58a59de7-bef4-4a0e-9dfc-7f6bb28514f4.wav,right
43bf7e44-13c4-416a-9c75-7f417f8652f8.wav,go
cdb10643-a984-48e7-9f53-45a12882c6e8.wav,nine
ee708ba1-e78d-430b-8a83-78e778c5d417.wav,right
43444bb4-a90a-4f35-82cf-c966bdc0aac0.wav,dog
c44af83b-4abe-499c-8ded-b7986e6f30d7.wav,bird
9cab01f6-064f-4847-9dac-1055f6d7a2fe.wav,yes
ee38bec0-205c-4ec7-9847-38a586425b7c.wav,one
148e4174-42e5-41ad-85aa-35886eed1e19.wav,three
3535798c-0d61-4847-bfd8-887ce5064317.wav,sheila
c95c779e-3682-4bad-9b52-dc60598d2789.wav,two
4cd55309-4b05-410b-b369-ea3eda39999d.wav,down
0f5b69b0-71f3-4699-b5f3-070c92317c5f.wav,stop
4fe011b8-ce1e-4712-bc5b-adfa4352ee1f.wav,five
3c336d97-2cd9-43d7-98f3-d41700775e6b.wav,on
8d65127e-1d2f-40b8-8fd5-6e6735157360.wav,right
338bbe44-8148-4003-b1b0-34615045a9e0.wav,up
01e1459e-2591-4cec-937a-b70b2ae9b8fb.wav,no
2825aa5e-a82c-41ad-97b1-61090c2974d5.wav,happy
f724a13d-76df-46ad-aa83-d453dabf4627.wav,four
6d4b8f37-c40c-4d13-b360-58ac67a76869.wav,no
39bb5a14-35fd-4615-8e6d-285a087b038b.wav,six
90d0e33b-3ed2-4cc5-be92-f793fc0d363a.wav,nine
34c05b12-6023-40f6-8a5e-eb82ecd1938e.wav,four
67dba065-d2bc-46c3-bd2b-1188efb415fd.wav,tree
f45b8e86-2bcf-4714-8d23-fdec7ff495e1.wav,wow
20231f68-7750-4008-95c9-c69fb1676846.wav,yes
27e7d4c0-2946-4ca1-8c47-ee7e99aa66fc.wav,down
1de95ac4-a20b-4428-af7e-6e69ab51f4c3.wav,zero
0fe8897f-db5c-4c94-8030-ebd9f8433b33.wav,visual
8181494a-8895-4b3e-9bda-2552438b32f7.wav,house
a49cf46a-db71-4329-8ffd-55779768e946.wav,up
2d2bbaa2-afcf-4f5c-b107-ed0c53dd0947.wav,seven
a05441b9-6e75-4f37-a74e-d7d7218f07e0.wav,down
72b37db2-8ed7-431c-8e7b-7415ca760a0d.wav,visual
942b5888-d451-49aa-bcf6-460433c96614.wav,nine
ef48efe4-f6ee-47f5-8840-740bffa58837.wav,right
c16a92b2-0259-4488-b937-09a5db0e819e.wav,six
cd6dd836-7b4d-4195-b98d-cba09efd3a62.wav,house
99ba7249-598f-4306-bd79-5368ea96434d.wav,up
5de97d3c-e80b-493a-97c4-78d1a3df251c.wav,no
e1cd7652-0f2f-4bd8-9bc9-0120ef45b16d.wav,on
170f3fe7-17fa-4356-b59e-a22e3ff71905.wav,learn
d886fa3e-bfec-474f-a1c0-4d4b1b71c65c.wav,right
e6122665-7abf-4871-9e77-5726c86e1ed2.wav,four
add1dffb-cfe3-4e41-803c-3496040c2d13.wav,eight
e14e8f9d-a057-47ed-b878-a51492aec9ed.wav,six
25df28f5-34a8-4ef8-a9be-32872060eb29.wav,four
1ae233d5-23bf-4e59-a56b-44e76f94cca8.wav,nine
05653211-8e67-41ae-bdf2-39a1b18a7e55.wav,seven
a32e7e03-601b-4624-8f3b-a685becbfd6a.wav,sheila
48853a62-8400-4463-a9f3-2af61f8449ad.wav,two
f36425a5-c845-4262-a8d4-921719ba5070.wav,six
3b008774-c811-4fdf-a0f1-ae46cee5c752.wav,eight
58b9b97a-4afa-4c68-949e-7d0ed35529f4.wav,dog
adbafac7-b608-4806-9efd-96677ee8976b.wav,follow
cfc0b845-bc83-4186-8c93-865f81127f14.wav,zero
6c5df19e-2ec0-4ea2-bc40-92331adeac53.wav,up
9778cda6-ce64-4465-b995-e362ca6e11ca.wav,happy
48a8b6bf-df2b-4801-92a5-0db8fa6cd5b4.wav,five
8f411576-b3c3-483b-a1b4-a20f0a3a68a8.wav,follow
4c37d28f-5ca8-4ef9-8cfc-30c36c0adb7b.wav,left
f122392d-ef33-4f5a-ae24-bdd7ab01eda9.wav,on
702353e5-93b4-424b-b144-8babaecacb1c.wav,sheila
99fa05ca-94b3-4f89-90d6-d66d2bc82693.wav,five
ca3a7c64-0f0f-4eea-9d84-b7687ea0f9f6.wav,up
dd1015a2-6fe0-426a-ad79-12d2b918d768.wav,on
39e459b2-29df-42f8-838c-808a4037284c.wav,visual
83d460b4-7710-4745-9839-46342ee0cd7e.wav,off
423395f9-21d0-4cd7-8b18-79112f735eff.wav,six
5c7843b9-7d9f-43db-8104-fbbb07e8aa9c.wav,one
ef7354c1-3a85-410f-a7b6-36ffc95205f7.wav,no
5ca53f3f-d0eb-4664-9fba-6573e452dc02.wav,bird
87bea9e3-bd39-4ab7-9ec4-e560f1e56d16.wav,seven
b43972b7-20ea-45b3-8d52-210ea3bc68b2.wav,yes
24a2f243-b8ba-4a8a-b49c-e271eb166e82.wav,off
4e847d65-b219-4792-bf4e-1fd475f14992.wav,seven
a7c7361a-3625-425b-be27-e1c021a74686.wav,two
554c3578-8aea-42b2-a934-f0ba7043482e.wav,yes
44ffe2fa-0565-47e1-ac7a-e1d05cfa4bd2.wav,five
71507890-8957-468e-a5d6-89afe9c94616.wav,on
29b12a32-eaac-492a-a067-4af0cef2a92d.wav,no
d3c423a6-1ff7-4eb7-b65c-dfef455cdf51.wav,one
41596781-ca46-4649-a0a5-519c13f44028.wav,bird
89de4e36-b043-4e70-b775-9a9623cee360.wav,left
24386b38-22c4-4c5f-a8b5-d8b33cb8c58b.wav,house
02276e74-a863-47a8-bb56-76c4aef95a31.wav,three
ea057a75-ab66-4b5b-9d11-6d2ba3249c7b.wav,on
94101e29-a33a-40ea-a534-b7bab444c015.wav,up
c1f486ce-58b1-466f-b70c-d0699d78c4a6.wav,left
d22d2724-3608-4b73-ac59-4d527f7a812e.wav,zero
0986ba50-f7d9-412e-b46b-d3338d7534a6.wav,dog
441bf2bd-57b3-46b1-b534-dc32af43226f.wav,happy
6358439b-d1e1-4f7c-9cb9-ecae7f0ae662.wav,wow
4948d0d5-754f-4c60-83d3-4a147db8b400.wav,off
b42386f8-15ec-47ae-911a-44ba3b097d03.wav,one
a589bf9b-45a8-4d86-a9e4-e1d9077ccc83.wav,two
e0d1b92b-7a0a-401a-8ccf-11823b071dc0.wav,six
0f541601-3269-479b-98be-10bf45f530b6.wav,happy
d470bc83-3533-468d-bb5a-76b8f06070f4.wav,nine
236a6350-bab8-4518-83b3-59ed16ee31ba.wav,visual
26dbc7c0-9e55-4b53-bd49-83056c746679.wav,five
84d35a14-7a46-48fd-bd9a-d489dfe6865f.wav,three
b4037449-6c86-48d6-9dec-f67f0f3d7f41.wav,sheila
d0165b4e-e959-42e7-95bc-b9a7239c7921.wav,left
7adb04d7-595f-4979-80f6-0f0118892167.wav,go
d1fb8bd0-11cc-4af6-81d7-edb183321b7c.wav,three
762b8022-b685-4831-8104-6c25e8701b79.wav,left
b7f96285-07d4-46b7-beef-e28234cb6ef6.wav,go
7d5115f1-d856-4523-a012-ee30639b1e8a.wav,off
38e2b7f7-1170-452f-9a97-259296b0aaeb.wav,go
5eea6f67-25b6-4145-a081-58d521cd018c.wav,off
f7e10b88-8c48-4e79-acfe-e46ca8888674.wav,dog
8bf6bcb5-8455-45ef-9835-da2974db7e98.wav,left
1ab9a56c-64e7-4dde-97c4-9d5f4d2c043f.wav,on
e4ec9fa2-1cb5-4b02-b820-e117b838b7d3.wav,no
02971b0d-9a90-4f4e-a324-d6e48550e7a5.wav,stop
f27c6243-8df8-464b-b090-c19f4d1ed112.wav,zero
5adb8f16-9869-4660-a22e-8805dd437c51.wav,up
e47190e8-efda-471e-8976-74dd8a099ce6.wav,yes
5ab120f9-26cd-4e75-97e6-7ec133c18b60.wav,seven
ff9a9221-dd12-4ca9-b150-74dd94d8e6e2.wav,zero
68bb2df3-8b5a-4aba-a174-0fa31ece8189.wav,one
46c86c5c-7ee8-42ed-b545-f8243c13b08a.wav,three
4987c18c-d9fc-49c8-a0ea-ad9ff57282aa.wav,five
e190a448-4594-4644-84c4-7f64f2bc2670.wav,dog
01367a29-b542-492e-a78d-0001fcb3ee94.wav,nine
17a8bd05-c034-4b25-9134-495f8290f2a1.wav,on
db39f94a-ab10-4e58-a25a-e0e71e56e27f.wav,three
fb488f68-4c7c-47e4-b976-025a267d1921.wav,six
6dc22bd6-eaa3-44e2-8652-25012895dc91.wav,stop
8b0c9568-805d-48bc-a895-5e5a16778a1c.wav,go
1a67183c-612b-4bdf-a336-0dd169974905.wav,zero
9da4e3c6-1eae-4b86-88d1-ad9547f6c234.wav,two
26fe3264-b521-4d7c-8076-ecf30ac60fd2.wav,go
9aa31c86-06fc-4697-b347-9eb19d950196.wav,left
19517670-4ea5-4a7e-a672-c1e99abe3371.wav,sheila
9638d7fa-ad9e-43e5-9357-c5335edd8ed7.wav,five
83f5e120-a4da-4fe3-9740-f25a24ca5717.wav,eight
3916e38a-efed-47a7-9ecd-50b10b0f5ba5.wav,down
eb8e515c-f8a7-47cd-a111-4a6902f6919f.wav,stop
abd731d5-02be-4683-ad76-0adb6966de69.wav,two
ff7cb8f4-eab5-4b08-8ca0-2d50aeb34f2f.wav,down
5e1b233a-dc6e-436d-a207-99c90e6f1d13.wav,yes
32a03e47-ec3b-4634-bf67-6b3f5acac9e7.wav,go
c9df2293-1a39-4bd4-a3ef-57454e8a417f.wav,right
2d2f3b6b-be02-4854-a0e1-1d86cc8ce90b.wav,marvin
9ae6199e-6d07-4ba5-bc6c-bf26e42cc4c8.wav,two
e0c60166-00ad-4e11-97bf-e8cf3f1e7315.wav,eight
f4636f87-aae5-4d56-9b81-0bab31af238d.wav,on
d5b3d924-8154-4479-a33e-a6ad5b32c532.wav,one
b54147aa-c5f6-4d7c-98d4-b5a7ddd6f879.wav,one
4003fffc-a3e7-4f3d-ae6e-ae724d777557.wav,stop
d3a24661-5b34-4e0d-8e91-b202a54d8400.wav,nine
0a076262-95be-42a4-a32c-aecf41a609b8.wav,cat
482167c3-72e9-472d-a42a-094da3267e91.wav,sheila
927d3b5e-7ccf-43de-a7e4-981af2e6cb13.wav,yes
3b20f9f4-f83a-43f3-9574-3a93b5117dbc.wav,house
d7361ec1-c0f3-4aca-8283-1c45300d526d.wav,off
ea217cea-21f6-4293-be05-801d4298b1dc.wav,go
9c0b8dc9-6b87-4c2a-83b4-34c281276c06.wav,two
bf0eca76-aa6a-4640-8a9d-9209aa22af3a.wav,no
1f8d9284-ca5f-4aaf-9208-909fed7f73e9.wav,sheila
b39f658d-4d53-49b4-9eea-79c4b0afa971.wav,marvin
1a66e3df-6a78-4298-af33-835288e1da76.wav,six
a621a1b4-4141-4d1e-8437-9f1511233312.wav,zero
6381ec42-913a-4e6c-8754-a77b744f5a30.wav,two
7a76660e-90fd-47c7-81a7-7634f9a6894c.wav,one
9fdc4c6d-3f9c-457f-b6e2-5bac7c34bac3.wav,left
a886d9b7-078f-4c36-92bd-308a5c49f807.wav,go
4aae3570-a786-4da3-a647-fe38756a5178.wav,tree
8123616c-a2aa-48bb-a99b-6e83ccd6f637.wav,yes
ac7553ee-9b8b-4cdf-b489-26c26c03b1a6.wav,yes
fa6fb534-015f-48ec-8728-df4ddd9fddaa.wav,three
3c8844e5-498d-4cfb-8a8a-0ba66d8f356b.wav,six
f09f9daa-f64a-418c-98c4-d3f2ddd794ae.wav,forward
30141ebc-7fe6-4fb5-8165-df7b2b88403b.wav,cat
7e3bcda8-ce68-4f08-b5fc-21276cd9673f.wav,forward
fdb99811-1ea3-4f90-8af0-01ea73d22a36.wav,tree
cc12e5fa-a611-4fd0-8546-70f5f996f3e5.wav,bed
bd357bb3-264e-435e-9398-e49725c62765.wav,right
53344754-6104-4ade-bd6b-a56328e60d81.wav,off
f9bc0c6c-8d9c-473f-831c-2b9ec7022864.wav,four
d82d3ee0-de48-4f02-9ae0-be002723f46c.wav,down
2d504806-3f69-4b76-9334-199e38a6a84a.wav,forward
a45a737c-7a98-4364-8983-84453dc7a06a.wav,three
0ce0be2f-c7cf-491c-b5b3-299584e83612.wav,yes
fdc3de82-d98a-4cf7-8fbb-47d5d6141a27.wav,five
1a30c980-519b-4df2-8816-f953bd1ef73d.wav,bed
54099dac-a3c1-4be1-a1a8-437c0fb35c0c.wav,yes
7f0c8506-21cd-41a4-9d70-80c8c7213fc1.wav,on
bec5475c-d82e-4b31-baa1-508515c1cc71.wav,eight
8a80dc57-0ccb-4f78-9a53-fc1a717f6ee3.wav,four
60e83680-1383-46f2-ab5e-c879a81dd098.wav,follow
d4399582-fac5-447f-9dd2-d9580b77d5c3.wav,bed
d5165182-054c-4c60-8942-3fe2b9c594bd.wav,two
c13f242c-1224-4bb7-bb91-8e8f0ac78c29.wav,bed
b5167951-40e0-4c1b-8847-456820f0047e.wav,on
969c929d-02c5-465e-897f-cd350f20b9a4.wav,follow
81857bb3-b5b7-445a-a757-aa2b43121fd9.wav,off
db554a6f-2f4c-4d7b-813d-15315cf4a844.wav,cat
8091877e-5f90-4a64-9284-1de64b0eaecf.wav,stop
20e24fac-dbb5-4846-8627-f8f01f670af1.wav,visual
ab9049a2-b3d5-42a2-a546-df783189220c.wav,backward
52f7ee61-bcc2-4103-a2ee-8e722c4d9223.wav,four
bc4c9e45-b4ef-4eaf-be40-f2d8f66c628a.wav,yes
d7d4b61c-b4ec-431f-b82c-2643bb507f6e.wav,dog
c5543bf4-1c19-4755-8e61-71b3b167950b.wav,three
ee0b16ea-75ff-40fd-b846-36565d12d8e6.wav,nine
23e36b2c-14f4-45c9-bf5c-e060421e736f.wav,five
e95be862-eee1-4277-9cb9-6ddf852de3fb.wav,cat
f44aabdf-8605-4a7b-b928-def5a16b03ba.wav,four
fa1cda63-a7aa-4251-96be-a65920b38c06.wav,on
5df470ca-022d-418a-aeef-640495f5ef33.wav,six
1c6f4f65-9631-4f28-9176-6d96442f0346.wav,six
c063922e-e7d3-4f87-97eb-3b88c9c80c0f.wav,tree
d72aa2af-a38d-4bc2-ba29-06eee4993505.wav,house
d7c23864-63cf-4046-9725-7ddbda5c83b7.wav,wow
7b86b8d6-7fcc-4165-b711-59a2c5d2b226.wav,zero
e4f57803-6909-46d6-81fd-523817ee62d6.wav,zero
b5e0043d-7377-452e-bbde-d529809b3ef5.wav,bird
037fa6bf-cbcc-44d6-b050-71cbc930812a.wav,three
d93ecd0b-6d35-4528-bd0b-0865b5addfdd.wav,zero
1885463b-8964-475a-a891-d8f365851bcd.wav,right
961e8a37-ddff-4e74-9930-c79e44eec813.wav,right
35e3e856-c652-48ae-a39c-df65a688dd7f.wav,two
b74793a0-410f-4a5a-b10b-7de7b9b659ad.wav,right
f8c5405d-041a-461b-9305-0eb1cbb756df.wav,sheila
d841516a-49a0-4fd3-b301-12b3ed9e49f4.wav,cat
98324370-cfca-40b2-95c6-48b0110d7dfd.wav,nine
bec4a7d3-b110-4128-afdd-85defb418120.wav,up
af6ae189-90c1-4948-8b67-15e1c3876eb7.wav,up
0ff4fb56-0594-419c-9088-0d17ff93a705.wav,nine
f36242e0-c6de-4b74-93e9-241d992dfc89.wav,wow
bca85406-1730-4f95-9973-c11ca1451d7b.wav,four
1be353e5-4824-44bb-b4d7-8a712f3e47e3.wav,go
aa8be1f2-d68f-4bee-96f5-5c59485ea516.wav,two
64f3afff-71f9-4c2d-936f-a29e284b6aea.wav,one
36465744-a380-42f3-9489-ef0db1cd47b4.wav,off
f53cd60d-730b-4fd8-815e-6bc87f804f9a.wav,zero
d0605934-1da9-4d32-8bd5-9ffe8c367d8b.wav,two
6476d2ac-6aac-4d8b-99f8-87b5e8a0e751.wav,go
f78ce1ad-b002-4a77-9e2a-ebd3d5ff67bd.wav,one
ee4967ab-91d6-42f0-9adc-303bf044e794.wav,off
300c5508-08d6-400a-a9ee-06d5b76fd4eb.wav,go
abde73af-ba7d-4fe8-a58d-a9bc242f41a1.wav,visual
f7529d4c-d29b-43f6-a0c4-42cfccf7e371.wav,five
0d1f8500-3cba-45fb-a2c3-6bc5d796f9e9.wav,six
033d3e36-248f-4861-81e2-e52e5ee5a6d0.wav,yes
5b22768f-26e6-4645-833f-6d0148762a63.wav,left
730909af-081a-4733-ab81-d956584e3412.wav,five
03a5d050-b999-40e8-ac6d-e964e59e7255.wav,up
0ca421cd-9683-4a18-9157-1d05f960e559.wav,nine
af164872-cf1f-4841-a32c-5382fda082b7.wav,no
294bfe83-b5fe-4a96-95fb-eb81cdfaae09.wav,on
bf406af5-f5ed-4906-948a-a2c7f5c3e2bb.wav,nine
d50ede45-f09b-4eea-abe8-cdf050f8e3ea.wav,zero
1b02a86e-452c-43fd-8b48-ed5727bac858.wav,three
22c64b42-7261-4778-bbb4-69f2e965d3b6.wav,no
7f422b71-1e81-4111-942e-5bdeab051d95.wav,seven
6b865fae-f111-4bd2-8539-9f20b6316676.wav,nine
d1929793-e894-4451-b887-8988dac309f2.wav,marvin
6d2709c8-005c-4e15-afb9-cef6be836b04.wav,seven
2d9dbfb3-ff22-4e63-aaae-9b0df26a039f.wav,backward
26e519f7-7ca7-4d58-bd9a-d8808c3c8ee8.wav,six
